code,name,board,schema_profile,field,extraction_type,status,proxy_plausible,strict_label,reason,value_preview,evidence_sentence,page,source_url,subtype_caveat_flag
000750,国海证券,szse_main,broker,revenue_by_segment,table,found,True,partial,single data row (revenue_table_plausible),"[table p.37 hits=1] 投资管理业务 | 71,405.05 | 16.93 | 90,695.85 | 21.65 | 下降4.72个百分点","营业收入构成 单位：万元 项目 2024 年 2023 年 比重增减 金额 占营业收入 比重（%） 金额 占营业收入 比重（%） 财富管理业务 128,285.50 30.42 115,800.60 27.65 上升2.77 个百分点 企业金融服务业务 4,562.98 1.08 6,982.88 1.67 下降0.59 个百分点 销售交易与投资业务 76,439.46 18.12 27,586…",37,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948083.PDF,False
000776,广发证券,szse_main,broker,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=318),管理层讨论与分析 一、本集团所处行业的情况 2024 年证券市场震荡上行。一是股票市场主要指数上涨。上半年，受内外部环境等多重因素影响，A 股市场呈现震荡态势；9 月24 日后，一揽子增量政策逐渐落地，A 股走势及成交量明显改善。2024 年全 年上证指数、深证成指、创业板指、科创50 指数分别上涨12.67%、9.3...,管理层讨论与分析 一、本集团所处行业的情况 2024 年证券市场震荡上行。一是股票市场主要指数上涨。上半年，受内外部环境等多重因素影响，A 股市场呈现震荡态势；9 月24 日后，一揽子增量政策逐渐落地，A 股走势及成交量明显改善。2024 年全 年上证指数、深证成指、创业板指、科创50 指数分别上涨12.67%、9.34%、13.23%、16.07%，全年沪深 两市成交额254.8 万亿元，同比…,25,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=318),行业格局和趋势 1、金融强国建设，引领证券行业迈向高质量发展 当前，国际格局和体系正经历深刻调整，世界正处于百年未有之大变局的加速演进期，全球经济治 理体系变革与金融领域的国际竞争交织叠加，金融高质量发展的重要性更加凸显。中央金融工作会议首 次提出加快建设金融强国，坚定不移走中国特色金融发展之路，推动我国金融高质量发展...,行业格局和趋势,48,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=125),风险管理文化、风险管理治理架构、风险管理机制与实践、风险管理基础设施”等关键要素开展各 项风险管理工作。目前，公司风险管理已覆盖至各风险类型、各业务条线、各部门及各子公司，风险识 别与分析、评估与计量、监控与报告、应对与处置等相关机制及流程有效运行。,风险管理文化、风险管理治理架构、风险管理机制与实践、风险管理基础设施”等关键要素开展各,51,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=313),主要控股参股公司情况说明 广发乾和本年净利润较上年变动较大，主要受投资收入变动影响。广发控股香港本年净利润较上年 变动较大，主要受投资收入变动和预计负债减少影响。 十一、公司控制的结构化主体情况 详情请见本报告“第十一节、财务报告”之“六、合并范围2、纳入合并范围的结构化主体”。 十二、公司未来发展的展望 （一）行业格...,主要控股参股公司情况说明,48,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=306),投资银行业务和交易及机构业务，主要用于扩大投资管理的资产规模、加大种子基金投入、创新和发展 投资管理产品、参与各类金融产品市场的做市商并提供流动性支持等；58.52 亿元人民币用于国际业务， 主要用于加大香港地区投资管理、交易及机构等业务的投入。报告期内，其余的17.17 亿元人民币暂时用 于补充流动资金、开展短期投资...,投资银行业务和交易及机构业务，主要用于扩大投资管理的资产规模、加大种子基金投入、创新和发展,47,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,brokerage_income,numeric,found,True,usable,amount label '经纪业务' value=2024,经纪业务=2024; 金额=2.08%,经纪业务 2024 年，以单边计算，期货市场累计成交额619.26 万亿元，同比增长8.93%，其中，商品期货累计 成交额428.33 万亿元，同比下降1.61%；金融期货累计成交额190.93 万亿元，同比增长43.37%（数据来 源：中国期货业协会）。 报告期内，广发期货坚持做强主责主业，深挖产业链及价值链，成交量及成交金额市场份额同比增 长，境内外业务稳步发展。报告期内，广发期货成交量市场…,32,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,investment_banking_income,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,投资银行业务和交易及机构业务，主要用于扩大投资管理的资产规模、加大种子基金投入、创新和发展 投资管理产品、参与各类金融产品市场的做市商并提供流动性支持等；58.52 亿元人民币用于国际业务， 主要用于加大香港地区投资管理、交易及机构等业务的投入。报告期内，其余的17.17 亿元人民币暂时用 于补充流动资金、开展短期投资...,投资银行业务和交易及机构业务，主要用于扩大投资管理的资产规模、加大种子基金投入、创新和发展,47,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,asset_management_income,numeric,found,True,usable,"amount label '资产管理业务' value=1,543.83","资产管理业务=1,543.83; 资产管理业务=811.70; 资产管理业务=179.62; 合计=2,535.16",单一资产管理业务,36,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,proprietary_trading_income,numeric,found,True,usable,"amount label '投资收益' value=8,577,478,244.06","投资收益=8,577,478,244.06; 投资收益=-34,899,9",本期金融工具投资收益增加。,44,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,margin_lending_balance,numeric,found,True,usable,"amount label '融出资金' value=108,939,926,113.56","融出资金=108,939,926,113.56","融出资金 108,939,926,113.56 14.36% 91,107,898,364.20 13.36% 1.00% 不适用。 衍生金融资产 3,879,446,809.70 0.51% 5,034,080,928.93 0.74% -0.23% 不适用。 存出保证金 22,681,988,726.47 2.99% 21,252,800,724.27 3.12% -0.13% 不适用。 应…",41,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,risk_control_indicators,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,净资本和风险控制指标实施动态监控，确保包括流动性风险监管指标在内的各项指标持续满足 监管要求。公司各项业务发展良好，资产质量优良，从根本上保障了资产的流动性。公司还建立了流动 性储备，持有充足的高流动性资产以满足公司应急流动性需求。 （4）融资能力分析 公司系A股、H股上市券商，境内外股权、债务融资渠道畅通，具备面向国...,净资本和风险控制指标实施动态监控，确保包括流动性风险监管指标在内的各项指标持续满足,45,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000776,广发证券,szse_main,broker,revenue_by_segment,table,found,True,usable,revenue_table_plausible,"[table p.37 hits=1] 手续费及佣金净收入 | | | 14,710,451,146.45 | | 54.08% / 利息净收入 | | | 2,348,450,787.49 | | 8.63%",手续费及佣金净收入,37,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949775.PDF,False
000783,长江证券,szse_main,broker,mda,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),管理层讨论与分析 一、报告期内公司所处行业的情况 2024 年证券市场整体稳中有进。一是2024 年A 股市场主要指数全线上行，交投活跃度显著提升。上证指数上涨12.67%， 深证成指上涨9.34%，创业板指上涨13.23%，沪深两市实现股票基金交易额585.73 万亿元（双边），同比上升22.03%。债 券市场保持升...,管理层讨论与分析 一、报告期内公司所处行业的情况 2024 年证券市场整体稳中有进。一是2024 年A 股市场主要指数全线上行，交投活跃度显著提升。上证指数上涨12.67%， 深证成指上涨9.34%，创业板指上涨13.23%，沪深两市实现股票基金交易额585.73 万亿元（双边），同比上升22.03%。债 券市场保持升势，中债-新综合财富（总值）指数上涨7.61%。二是股权融资节奏放缓，债权融资…,27,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376019.PDF,False
000783,长江证券,szse_main,broker,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),行业发展状况。 23 二、报告期内公司从事的主要业务 公司依托齐全的业务资质，致力于为广大客户提供全方位综合金融服务。财富管理业务指公司向客户提供证券及期货经 纪、代销金融产品、投资顾问服务、资产托管、融资融券等服务。研究机构业务指公司向客户提供包括宏观经济、策略、固 定收益、金融工程、能源与材料、大制造、大消费、科技...,行业发展状况。,27,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376019.PDF,False
000783,长江证券,szse_main,broker,risk_factors,section_snippet,partial,False,partial,status=partial with some content,风险管理“两翼”业务协同发展。坚持服务国家战略，发挥期货功能，以套期保值、 场外期权等项目助力实体经济发展，推动产业升级；落地“保险+期货”项目，助力乡村全面振兴。 2、研究机构业务 （1）市场环境 报告期内，市场公募基金净值规模有所增加，较年初提升18.93%至32.83 万亿元，其中股票型、混合型净值规模分别 为4...,风险管理“两翼”业务协同发展。,34,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376019.PDF,False
000783,长江证券,szse_main,broker,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=218),"主要子公司、参股公司情况 单位：元 公司名称 公司 类型 主要业务 注册资本 总资产 净资产 营业总收入 营业利润 净利润 长江证券承 销保荐有限 公司 子公司 证券（限股票、上市公 司发行的公司债券）承 销与保荐，与证券交易、 证券投资活动有关的财 务顾问 RMB30,000 万元 808,243,226.94 50...",主要子公司、参股公司情况,58,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376019.PDF,False
